302.698 36.9218
448.837 377.983
501.782 369.125
564.1 308.351
695.043 562.628
686.748 291.11
453.916 214.053
58.8326 323.804
315.644 324.606
443.005 381.263
486.138 345.238
401.967 329.734
678.257 250.081
329.271 74.8594
303.254 38.8237
718.242 161.338
560.56 361.029
628.703 372.923
371.853 239.385
634.665 326.209
702.982 257.188
484.586 517.571
564.989 591.457
503.833 161.299
322.027 85.8376
530.011 325.227
320.405 63.0529
539.338 417.851
693.93 263.491
379.701 497.119
425.947 291.322
341.885 349.043
647.172 221.288
360.457 561.985
668.917 164.308
72.202 303.202
290.48 460.893
677.922 320.896
351.716 58.6912
304.891 41.0873
632.489 325.43
552.359 173.844
448.021 125.548
696.992 287.526
250.984 27.2317
413.691 544.876
683.697 163.317
374.793 76.0021
489.971 385.853
317.389 38.1352
475.958 258.863
326.811 29.4383
557.277 348.871
423.915 107.804
569.097 427.045
374.574 100.113
490.608 379.759
490.192 240.52
720.778 267.054
288.555 356.203
367.694 112.89
190.054 418.697
618.003 203.957
273.834 282.249
554.273 317.555
304.76 244.44
567.597 334.245
671.297 287.855
60.0887 186.831
375.745 202.084
598.448 283.764
710.679 269.916
385.528 431.88
522.642 304.956
450.448 35.1411
628.483 201.516
592.732 653.392
714.746 290.625
475.681 460.645
721.751 266.559
563.354 299.329
517.964 588.14
456.781 409.927
492.755 447.188
705.878 287.527
571.415 176.764
483.577 528.562
367.097 192.793
393.889 258.541
429.095 414.054
720.359 273.039
303.58 38.8137
315.529 37.9988
478.079 605.428
55.662 32.4905
339.679 284.947
645.928 204.721
260.101 257.03
237.384 536.651
419.833 435.703
443.271 479.15
543.796 432.97
425.247 412.886
426.993 516.32
680.177 185.467
373.497 67.4429
427.938 104.177
656.858 590.748
93.552 594.882
201.589 240.921
613.585 499.126
717.616 277.688
410.35 289.437
425.412 412.098
608.556 434.368
260.219 591.459
118.502 644.973
720.599 273.589
80.6513 200.122
560.434 305.625
409.633 91.5862
290.424 434.243
730.558 254.877
724.167 258.957
328.74 46.0948
359.3 147.7
542.63 357.46
722.46 262.461
70.179 201.394
29.8105 675.279
353.118 181.672
241.499 253.146
606.139 304.656
243.901 568.939
592.609 435.423
446.214 381.036
351.461 258.882
690.21 292.251
258.641 415.737
448.565 377.533
673.095 66.035
397.852 444.448
449.599 292.764
688.947 414.515
294.493 536.46
379.703 388.002
538.88 608.033
585.288 235.901
670.697 308.866
706.611 631.293
580.004 186.466
674.288 242.002
531.555 298.155
705.422 288.546
483.087 371.774
283.673 214.246
374.778 19.9244
338.913 119.943
356.014 139.066
730.113 212.138
467.564 166.46
659.9 376.066
315.852 143.685
479.474 509.864
320.175 35.5098
490.484 371.64
422.807 136.911
269.668 323.343
320.192 35.802
454.939 251.981
104.806 54.3888
620.717 216.998
274.701 174.579
101.66 61.5137
339.004 198.371
471.243 222.48
577.653 478.118
337.53 114.335
251.308 208.972
472.651 273.036
427.096 356.036
542.136 364.095
384.156 74.0728
452.145 442.91
535.971 395.745
444.962 419.247
444.585 403.991
430.262 415.757
262.173 519.669
365.526 343.886
343.482 236.461
34.4484 125.197
398.734 337.879
622.959 211.584
303.704 405.025
438.604 459.345
387.73 542.947
619.91 418.871
611.576 292.201
335.464 52.4178
433.416 382.381
628.663 274.294
320.026 341.371
414.808 133.983
303.98 103.127
322.179 43.6917
719.697 506.084
721.504 264.351
386.209 234.321
438.858 419.318
302.421 42.8871
402.949 145.147
732.248 223.81
273.186 67.5321
663.36 308.206
538.99 447.161
328.99 406.379
324.938 42.6278
309.9 39.5354
443.168 597.605
676.674 157.905
124.99 519.322
427.683 384.985
134.963 387.059
227.954 174.992
535.916 459.867
404.058 224.191
578.835 183.887
40.8214 102.594
549.269 357.246
442.506 299.889
201.341 505.293
497.582 383.285
731.233 300.133
721.273 271.806
309.255 314.975
722.799 278.708
646.341 304.177
382.913 731.861
68.5083 116.394
459.778 592.197
82.006 515.697
303.075 361.456
669.975 213.188
437.359 286.744
347.785 165.28
722.841 261.159
274.961 377.172
374.624 187.075
409.229 126.077
704.31 25.2811
668.069 26.1288
454.181 409.138
667.564 688.011
109.276 119.773
549.001 560.666
570.927 457.683
297.895 319.251
151.114 327.789
318.611 73.5599
593.63 479.264
632.114 293.691
175.455 392.57
587.943 323.415
408.448 53.8503
337.202 39.2893
474.42 394.983
341.324 182.36
695.081 601.2
456.333 391.893
497.283 440.369
322.81 33.482
704.37 281.183
629.148 235.898
411.077 93.0676
328.457 51.7697
592.989 542.423
728.288 284.952
380.995 247.881
436.496 476.055
692.435 287.687
424.003 260.324
506.413 632.607
298.244 244.605
241.129 172.63
296.146 410.724
724.017 139.272
267.032 204.542
375.685 397.098
536.752 344.909
326.848 106.071
428.174 219.719
606.593 189.333
479.41 586.069
530.846 225.103
388.546 81.271
193.773 153.769
671.304 527.017
102.896 348.437
438.654 512.843
163.217 647.314
529.595 590.142
510.938 148.011
656.287 311.712
521.86 280.893
672.367 345.312
617.899 314.223
403.952 346.296
276.034 339.076
342.909 24.4615
250.406 379.242
538.766 193.238
706.143 270.693
720.96 266.382
481.846 127.28
466.202 123.335
433.178 381.819
531.939 442.662
359.374 212.737
508.141 282.348
598.231 490.091
644.576 327.882
316.081 646.794
398.613 235.308
321.626 71.6682
49.284 572.42
371.041 507.489
182.01 500.538
351.369 460.725
559.592 295.485
720.428 268.443
455.315 387.79
412.928 410.556
655.214 222.256
545.661 169.811
601.219 672.276
459.212 136.662
469.409 347.177
576.011 314.27
325.879 606.307
221.204 273.577
456.874 57.5335
226.741 353.745
403.141 90.1518
577.088 566.18
238.32 186.748
634.019 344.357
326.363 106.368
653.643 480.219
647.284 459.101
129.827 119.399
52.6083 294.664
649.432 310.762
720.386 272.148
437.086 419.1
332.506 106.642
354.966 582.234
690.918 178.133
400.424 247.891
96.0248 706.613
454.79 346.069
562.531 369.246
488.103 306.819
277.456 184.344
216.583 168.484
721.945 276.697
410.171 327.58
484.911 182.25
387.182 198.7
432.022 416.947
344.442 127.656
265.983 229.175
382.144 228.535
468.143 354.004
506.651 530.596
457.749 358.859
500.007 525.897
430.44 416.628
365.437 573.523
385.19 226.821
84.0592 184.779
282.821 90.3754
215.124 398.737
420.753 399.998
373.523 241.075
423.99 380.335
436.216 425.835
640.678 229.814
165.862 194.689
722.194 261.643
699.228 313.289
459.994 458.114
46.1256 644.169
702.178 279.301
575.338 345.315
626.784 211.749
627.956 349.998
643.83 351.401
409.762 394.513
468.171 456.633
255.995 225.942
631.006 215.825
