1100 83 724 0.149736 8 0 15827 27534 32135 22753 56235 50406 64063 0 6094 5618 3229 6095 8682 10082 12848 
2200 60 0 0.166633 8 0 20843 28922 30126 21766 61388 54255 63026 0 8124 7797 3145 8771 10399 12427 15754 
3300 66 0 0.179998 8 0 20938 31677 29300 21840 64224 54106 77939 0 6566 8675 3283 10456 12380 12827 16857 
4400 80 0 0.194014 8 0 20947 26586 24526 24710 72655 58700 90425 0 8389 8321 3925 11764 13658 11354 20782 
5500 69 0 0.215809 8 0 21808 26158 18832 23079 75826 65248 98155 0 7373 7989 2800 10632 14785 10167 21516 
6600 72 0 0.234131 8 0 16597 27711 14783 22509 81014 69817 104349 0 6241 4182 3015 9270 14692 8781 22573 
7700 57 0 0.263538 8 0 14550 27700 12865 23129 88750 73696 115336 0 7112 3896 2559 10110 13436 9274 25830 
8800 66 0 0.292033 8 0 12913 26924 8298 25847 92094 72101 129170 0 6410 2826 3278 10092 11466 10394 25122 
9900 67 0 0.310284 8 0 14240 25068 6407 26357 95796 70352 138536 0 9140 4001 2487 10529 10571 13464 25899 
11000 50 0 0.329697 8 0 15458 23628 7321 25877 106023 66569 144120 0 10436 4310 3863 11209 12604 12449 28999 
12100 55 0 0.327096 8 0 19975 19903 7039 24899 101553 70800 145037 0 10447 3347 3390 11727 12963 11096 26299 
13200 66 0 0.37113 8 0 18586 15921 5082 23041 108192 74645 162336 0 11686 2328 3774 12117 14183 11295 28468 
14300 60 0 0.370432 8 0 21231 15879 5440 25221 107199 69022 165679 0 13158 2907 3728 15074 16270 12825 30219 
15400 70 0 0.367411 8 0 22507 12158 7362 30784 101944 74655 167250 0 13701 2707 5522 17785 17204 13626 32424 
16500 67 0 0.382921 8 0 22083 10210 7440 35137 103802 72442 175499 0 14151 2999 5599 16923 17629 12205 35468 
17600 60 0 0.390633 8 0 21800 10466 9572 31014 108234 76100 177474 0 14653 2468 6242 16119 13651 13312 40225 
18700 65 0 0.389599 8 0 24625 9213 8383 34608 97862 69656 183668 0 13541 2218 4979 16567 12405 13081 36038 
19800 55 0 0.414499 8 0 21673 11798 10776 32826 101419 67738 201652 0 12516 3691 4368 16238 11508 16081 43456 
20900 69 101 0.32895 8 0 27177 12593 70868 33586 90484 64390 151400 0 10648 5323 31508 17385 13413 17638 33753 
22000 83 1 0.337385 8 0 27638 8061 70361 34787 88092 68922 151758 0 12095 3847 33537 17002 11178 16092 34106 
23100 63 0 0.335226 8 0 23931 10994 75471 36322 79708 66955 155756 0 14151 3710 35176 14791 8812 14789 34455 
24200 72 1 0.351833 8 0 22991 9393 77766 30765 74523 63872 161780 0 14696 2494 36637 15606 10560 14845 36249 
25300 71 2 0.363818 8 0 24273 8791 75731 27354 74254 61908 170702 0 14014 3608 37136 13945 13361 14925 41872 
26400 73 2 0.35511 8 0 26047 10818 74243 26069 69606 58009 169079 0 12964 3819 41716 13275 15271 14044 38454 
27500 76 0 0.362746 8 0 19177 9539 80495 25885 72184 61817 163210 0 10567 5057 41012 12099 11282 12831 37271 
28600 76 0 0.3806 8 0 16182 8684 81457 27124 72698 56873 171967 0 10163 4058 37725 13791 12250 13563 35878 
29700 69 1 0.374657 8 0 15499 8492 82491 27013 67501 49975 165976 0 8569 3362 38411 12549 9185 12364 37743 
30800 72 1 0.374078 8 0 13451 10548 81880 25442 64072 51640 167554 0 10691 4036 36401 13542 9566 14812 36688 
31900 76 0 0.340808 8 0 21715 7876 75582 26152 62297 51027 154234 0 15924 4253 33677 11762 7659 14200 35717 
33000 71 0 0.327182 8 0 23287 8102 72993 24749 62169 51515 146910 0 15535 3583 29934 11184 7918 12560 36184 
34100 74 0 0.320345 8 0 27006 9730 71421 30685 59055 51618 147439 0 16182 3817 28142 12466 7614 13262 37640 
35200 73 0 0.312802 8 0 23049 11200 74167 28829 57778 53894 142011 0 12000 3567 30483 12041 7435 12572 32687 
36300 63 0 0.333511 8 0 19029 12958 81710 24656 57301 52027 144703 0 11604 3918 34397 10717 8187 12612 30379 
37400 73 0 0.335157 8 0 16124 14382 75770 22384 57025 53196 156188 0 10088 4934 33255 9787 9767 12738 25993 
38500 72 0 0.319971 8 0 18717 14621 68732 22755 53632 51621 157756 0 10044 6584 25714 9718 8308 11721 17632 
39600 76 0 0.354523 8 0 16235 16804 73658 22986 56069 50956 175073 0 8262 7449 24020 9898 8050 12103 14850 
40700 55 0 0.353386 8 0 17632 17724 76182 20678 52908 50804 171373 0 7788 6455 26333 7838 8466 12543 19366 
41800 62 0 0.339257 8 0 16115 20928 69995 22988 47075 49609 172435 0 6917 5223 21865 7720 7995 12355 18512 
42900 53 0 0.341001 8 0 20337 20892 75023 19253 46356 51615 166460 0 12679 5932 21861 6702 7548 11898 17306 
44000 65 0 0.354125 8 0 23630 20021 71197 16162 45659 54877 177153 0 15894 6679 20523 6158 6705 12215 16913 
45100 77 0 0.361432 8 0 21580 20609 67799 16613 45288 59237 186455 0 14455 8045 22820 6736 5301 13036 16900 
46200 59 0 0.370773 8 0 25854 20641 66367 18929 44740 63573 193816 0 11016 7589 22833 4977 4784 11262 19634 
47300 58 77 0.291048 8 0 27886 20990 60451 59995 40482 71055 155227 0 11027 5837 19935 22049 4661 10101 11570 
48400 69 0 0.295396 8 0 28077 26903 67857 57975 37884 68996 154903 0 10982 7449 21954 21555 4155 13687 13766 
49500 67 0 0.312474 8 0 30189 27082 69192 62462 35062 78525 161999 0 12774 10598 24738 20958 4025 14569 16093 
50600 74 0 0.305891 8 0 27005 27857 70989 62830 37478 80676 159066 0 14182 15278 24701 18299 2720 16092 11401 
51700 55 2 0.315965 8 0 28322 32750 75085 61095 35621 78987 162759 0 13306 18474 24945 18217 4041 16322 13514 
52800 78 0 0.321308 8 0 28055 39330 74950 59063 30332 81275 163833 0 11446 19687 25094 18183 4524 16734 18109 
53900 88 0 0.346223 8 0 25705 58208 75951 55451 31270 79605 166545 0 12545 18973 24312 19110 4471 14191 16456 
55000 68 0 0.365962 8 0 25658 61332 82423 54412 34453 82111 173018 0 17882 16909 26498 18003 3388 14730 19723 
56100 78 0 0.392132 8 0 28159 72132 78657 51168 30820 85436 174415 0 15284 19755 26138 20816 3579 15486 18085 
57200 66 53 0.356381 8 0 37363 50742 78254 50104 32333 120855 161280 0 15308 15871 27596 23343 3442 15372 13666 
58300 69 0 0.362136 8 0 45026 53570 70452 52752 30067 116997 147712 0 17374 14512 24909 22753 3695 16729 12811 
59400 69 0 0.375566 8 0 46318 55470 74828 55448 26694 125106 138984 0 10486 22484 23593 24483 2785 15175 13883 
60500 70 0 0.397437 8 0 50523 63926 77250 63208 27713 113177 134971 0 9074 16802 22951 26547 3793 13735 15060 
61600 77 27 0.376487 8 0 38244 70851 88104 69028 33845 112458 116689 0 13438 12080 25458 29674 6393 16505 18404 
62700 62 5 0.417566 8 0 33142 74673 104707 76168 29335 113261 102114 0 24918 7807 28587 29558 5859 15688 18359 
63800 67 81 0.29829 8 0 30773 61153 64221 78744 75071 132304 99008 0 23634 17283 11352 26277 23841 21764 18420 
64900 77 6 0.366437 8 0 54411 48174 51710 88134 76676 139677 92303 0 20410 17077 13195 24727 26877 19904 16501 
66000 72 6 0.481236 8 0 71338 44010 50461 93667 65408 154764 97975 0 20239 24072 14849 23447 26302 23320 11389 
67100 60 25 0.517627 8 0 74411 41947 60647 95605 48835 166552 97064 0 18874 26534 15382 23989 19951 22373 14450 
68200 62 9 0.528049 8 0 75387 42632 72971 85844 46195 173866 100844 0 25343 25421 18889 20611 17905 23359 16325 
69300 94 274 0.333969 8 0 26299 51879 77897 81137 134760 113126 144359 0 25647 20584 25609 22775 35759 25884 35939 
70400 79 7 0.354037 8 0 31604 66328 74737 71134 144991 113422 145065 0 24602 21263 27490 27229 31401 26504 41069 
71500 87 62 0.369098 8 0 32724 78308 87188 92918 122169 109255 155866 0 21608 19984 29182 24235 30607 23133 41292 
72600 55 8 0.399073 8 0 34412 75858 113431 92867 112661 127414 159635 0 24260 31021 29300 27125 39693 22910 45575 
73700 56 170 0.371214 8 0 36087 68658 92927 94338 127900 160640 139685 0 27221 38362 25229 30215 35988 25082 33809 
74800 53 6 0.386694 8 0 39765 70827 86920 94300 151119 162250 138891 0 30737 35196 25140 37840 26533 27093 35955 
75900 76 281 0.417228 8 0 44215 84724 105154 86031 134705 160128 164591 0 28077 35108 26742 37139 36869 25505 39458 
77000 83 264 0.405516 8 0 33708 83914 81465 113818 116641 153696 182592 0 30751 32108 37419 43969 48571 29470 48490 
78100 68 100 0.399386 8 0 49528 80208 82920 111616 119352 159604 176506 0 34505 33506 36007 43962 52199 25138 50465 
79200 74 441 0.421574 8 0 39242 84907 69968 92719 159673 150020 181764 0 23508 37767 19226 24829 36314 41115 53200 
80300 69 401 0.424971 8 0 39599 85841 70429 107701 148043 172755 179009 0 27992 48851 26891 20750 38728 31140 33459 
81400 90 475 0.488081 8 0 50381 26671 78940 121342 155650 187778 200429 0 47583 14871 22123 28420 26080 61739 46176 
82500 79 15 0.508754 8 0 59403 30661 64131 134057 166871 184245 183885 0 47967 19375 22044 26078 19192 63094 52159 
83600 78 54 0.43261 8 0 39134 77011 101521 134972 160593 158299 167876 0 29634 42701 29766 24671 30286 59665 54372 
84700 82 4 0.435254 8 0 41780 82925 104844 133738 141884 177215 159823 0 32049 43757 34963 26436 26879 73313 56011 
85800 101 9 0.457713 8 0 35624 80908 122998 137926 121135 169064 150577 0 29312 42369 31245 23631 23855 58826 44792 
