110000 0 8351 0.212523 8 13371.8 35690.3 40730.2 73849 97682.1 117046 116904 138333 6791.06 10757.5 6897.85 26131.9 19078.5 18174.7 22955.7 30197.5
220000 0 9683 0.113491 8 21247.7 50492.1 76166.1 101365 130720 154707 181698 225928 16295.7 8932.71 18186.3 47638.9 31339 38035 53952.8 56720.4
330000 0 9791 0.120677 8 20862.8 49569.9 74835.4 96855.7 128807 150721 176944 223111 15997.7 9339.34 17546 46782.9 30084.6 37247.1 52156.8 57648.5
440000 0 10180 0.124534 8 21645.8 51172.2 77789.3 101428 131094 156297 187044 230303 17855.3 10479.4 20586.5 44902.3 38820.3 38910.2 52432.1 55537.7
550000 0 10224 0.141157 8 19139.7 50534.8 76260.9 100292 132123 154307 182503 221771 17808.7 9569.06 19991.6 46772.8 33301.5 32665 48414.1 55337.3
660000 0 10237 0.116473 8 21001 49586.5 75591.4 98275 130193 151830 183434 225532 17461 9041.26 19458.7 48814.7 33375.1 32745.1 49103.6 63441.9
770000 0 9997 0.130396 8 19808.1 49065.8 73850 96482.4 128036 151575 180398 220234 16272.5 10163.3 17802.8 43837.1 36557.9 33793.2 45072.8 57708.4
880000 0 9782 0.100541 8 21916.4 51149.1 76888.9 103862 130930 155114 185888 223318 17124.9 9799.41 18681.5 42656.8 33594.3 39103 46190 55025.1
990000 0 10188 0.12017 8 21591.1 50888.1 76551 97563.6 132069 155543 185464 230056 16865.3 8881.38 19925.2 46701.6 32977.2 36426.9 49867.2 63704.2
1100000 0 9972 0.114281 8 20076.1 49228.9 74297.4 99588 126805 149107 181278 215448 17069 10114.6 19697.2 42861.4 37364.1 33292.6 43616.3 58208.9
1199000 0 9058 0.115495 8 20534.9 49987.5 75005.8 102045 128828 150967 180368 219481 15942.4 10702.1 16561.9 46680.5 31972.7 35940.1 48729.6 52482.4
