491.777 132.377
644.233 304.16
450.764 407.583
562.267 537.288
461.243 222.768
233.76 204.392
644.09 307.8
474.159 367.082
578.255 569.62
525.503 359.637
33.7508 374.15
698.702 261.33
410.394 219.521
357.234 128.973
544.23 430.597
305.982 409.202
655.616 155.346
689.139 619.892
537.295 357.653
307.324 38.7791
304.871 323.898
369.446 451.278
387.349 238.736
25.1827 557.688
275.988 436.98
585.83 70.2268
123.416 460.1
100.156 262.125
726.154 282.339
601.263 212.85
341.938 130.047
639.895 306.732
544.927 164.726
550.717 232.25
393.528 391.774
409.512 629.974
433.182 381.299
613.254 312.265
508.714 196.369
367.223 163.994
353.081 123.987
714.987 282.572
355.954 48.5373
469.819 206.285
591.962 377.408
529.594 376.207
292.325 424.071
592.868 328.313
644.556 267.603
505.085 282.139
514.201 147.63
329.542 111.992
372.56 530.119
298.634 61.2449
525.845 358.103
579.703 176.551
451.495 415.981
259.372 517.403
386.675 254.857
479.57 254.123
580.708 281.407
308.049 197.113
604.072 294.09
335.53 105.081
323.747 59.7108
192.194 322.018
351.403 160.175
302.013 36.4408
410.326 308.419
431.367 359.038
442.199 419.291
628.212 299.511
570.375 180.32
548.823 343.152
181.574 258.109
515.054 150.653
370.357 157.826
720.414 273.995
617.67 175.036
266.88 307.555
469.433 248.055
383.925 431.299
293.315 83.909
345.365 123.606
386.145 238.375
459.451 392.196
725.971 282.481
720.962 265.165
421.655 393.864
650.884 435.536
92.802 98.6514
123.497 366.592
452.901 312.647
727.56 254.611
528.115 354.955
380.869 284.453
162.344 511.759
264.026 578.421
401.331 306.619
104.551 195.417
398 298.273
377.951 233.848
190.053 99.3618
288.906 58.4547
540.027 364.532
358.096 70.171
288.329 102.924
335.142 83.5074
432.234 294.398
707.922 293.596
222.801 479.751
243.192 136.008
223.784 341.98
723.323 319.865
324.348 58.1061
399.754 80.5961
404.087 376.107
383.2 215.981
583.891 251.598
378.809 479.485
524.067 235.83
696.499 401.911
327.126 30.0457
250.955 480.111
579.138 546.268
625.038 380.355
324.577 31.4976
156.573 155.051
565.462 175.779
31.9517 263.106
488.302 361.423
673.861 298.124
376.133 246.779
515.722 216.696
445.868 653.785
440.763 336.724
638.066 329.645
625.358 323.77
318 91.4293
181.589 493.916
423.116 447.489
279.964 146.649
694.483 277.831
342.79 103.043
542.818 351.334
420.846 400.64
307.206 587.061
213.744 384.691
413.767 318.059
438.518 556.798
481.699 67.0301
423.061 392.478
370.452 140.074
392.743 400.637
492.694 166.673
376.583 298.497
306.965 208.467
568.355 430.705
422.128 395.448
364.084 208.014
288.542 441.859
667.551 297.576
326.569 89.3708
448.593 417.517
490.238 149.611
138.062 369.108
459.694 397.123
713.625 280.477
448.646 446.695
200.446 195.07
290.986 80.3737
496.424 260.199
723.215 279.552
532.094 360.009
725.11 81.328
679.561 139.147
262.787 649.645
282.228 40.0014
638.346 245.968
392.842 244.684
592.673 192.833
720.902 265.071
530.682 217.556
300.71 175.2
535.702 325.336
205.333 194.809
180.785 538.45
302.42 36.8992
514.182 552.908
391.849 228.262
669.898 305.125
518.9 207.72
426.489 236.582
612.425 378.901
480.14 238.682
628.307 310.314
147.876 146.104
370.996 230.856
683.568 290.998
240.631 223.291
670.549 248.724
643.964 329.379
66.5062 65.645
623.23 380.232
601.268 230.434
409.518 322.734
666.946 304.868
427.448 76.4785
567.411 411.622
329.658 19.982
345.522 545.573
470.043 404.057
324.714 240.46
283.351 430.178
685.246 323.846
246.174 414.216
333.766 306.26
533.859 321.29
413.234 299.76
308.919 473.809
454.276 386.508
431.538 360.838
608.492 192.587
399.716 298.005
363.409 189.613
452.612 384.58
679.876 251.078
280.19 372.995
408.089 354.788
307.713 107.847
305.121 176.695
458.002 407.737
674.577 718.11
650.694 332.946
621.14 348.546
503.219 324.267
654.954 167.111
370.194 175.846
611.627 625.794
489.2 376.873
369.536 504.297
496.396 525.217
568.769 181.648
246.863 573.377
229.527 423.479
349.803 398.104
459.533 402.44
339.201 231.737
378.56 386.026
580.844 206.374
157.764 125.946
463.586 196.351
455.485 387.577
395.759 239.508
612.184 169.086
417.661 295.017
252.4 147.205
706.686 289.873
421.512 412.352
496.998 128.879
564.149 334.765
289.684 428.932
403.676 74.2349
371.975 217.801
352.348 241.409
319.834 110.946
634.305 243.48
215.514 704.757
691.411 453.426
731.793 287.594
146.853 300.583
400.782 294.941
264.207 493.634
427.055 421.253
309.17 250.196
353.31 47.1342
345.509 386.111
713.447 247.852
538.97 350.524
425.682 360.735
420.853 394.799
723.416 278.15
405.391 350.685
123.558 373.772
423.086 390.528
543.634 566.777
339.297 47.4537
313.971 57.5574
658.272 276.527
380.618 290.445
735.575 424.343
97.9612 622.659
553.547 356.852
336.128 334.346
127.858 582.808
321.978 231.467
269.606 239.356
417.246 68.5016
347.232 155.886
330.059 72.8591
663.462 314.646
503.21 311.371
669.232 305.868
706.79 620.467
446.739 357.201
656.772 309.868
689.423 604.18
414.074 425.027
537.802 173.076
285.084 171.17
449.817 114.364
357.142 178.662
573.46 342.555
483.321 323.773
570.939 154.19
313.092 139.883
442.158 386.684
428.291 365.586
533.109 202.152
443.02 211.351
573.079 706.935
503.929 121.872
345.846 100.427
311.962 52.9714
421.564 334.367
722.729 277.861
628.187 467.78
453.899 167.097
315.177 409.592
342.232 145.323
547.147 447.626
549.476 462.452
384.594 155.706
184.32 332.287
156.892 56.9504
447.121 382.731
170.266 665.927
452.227 393.071
721.073 275.765
244.638 431.72
678.545 132.13
491.859 594.368
715.771 62.5707
431.591 135.641
580.94 701.26
495.695 543.079
635.573 300.954
472.245 518.74
461.834 493.533
704.609 317.713
422.205 612.197
425.277 138.615
700.278 270.75
388.086 252.983
326.562 29.6037
348.754 86.4966
427.003 413.667
644.595 232.893
232.771 196.009
435.713 239.307
707.064 284.821
597.197 295.058
575.079 273.879
728.103 254.376
396.84 70.566
432.334 229.894
581.705 179.809
471.983 201.974
385.866 62.6167
330.975 218.621
