110000 0 7150 0.194538 8 8615 17954 29453.3 42950 67558.6 84212.9 87914.8 77739.3 1674.27 8318.91 3481.47 11994.4 8153.05 7323.71 11319.5 7656.05
220000 0 7048 0.156011 8 7642.15 14159 33448.1 35203.9 67719.4 74992.1 100381 78922 1596.59 7867.18 4264.67 11251.6 8251.22 7511.73 12801.4 7216.32
330000 0 7334 0.153663 8 7369.15 13807 32246.3 37145 70339.5 78807.3 92915.3 79583.8 1698.82 7515.82 4002.19 11907.6 8070.44 7273.55 12193 8263.12
440000 0 7117 0.145166 8 7634.78 14299.2 29837.8 37451.4 62848.6 77036.8 95608 85224 1478.15 7835.64 4224.67 11414.2 7540.82 8004.21 11866.8 7947.77
550000 0 6911 0.16264 8 6040.47 14215.2 27616.6 40900 65118.2 81022.1 95094 90362.2 1165.24 7753.16 3786.99 12117.4 7734.18 7631.75 11962.7 8757.28
660000 0 6772 0.144657 8 8178.52 14529 32323.3 36478.4 68229.4 75996.4 95598.3 78894.2 1635.76 7701.14 4178.75 10720 7508.58 7451.52 11136.9 7268.55
770000 0 7164 0.176651 8 7197.93 15178.4 29785.6 37170.9 75022.3 86009.6 97115.2 73113.3 1457.78 8323.64 4144.36 11021.3 8454.72 7957.49 12114.6 7874.54
880000 0 6892 0.165818 8 7746.47 12680 39514.7 34900.7 64527.5 73707.5 103661 77821.6 1527.65 6883.55 5013.65 10743.1 7476.73 6880.1 12618.1 7392.2
990000 0 7008 0.184804 8 8417.75 14575.9 30082.6 33946.1 84382.1 72012.5 100982 74708.3 1728.75 7851.37 4353.25 10493 9071.63 7339.89 11940.8 6839.58
1100000 0 6958 0.165709 8 7959.83 14011.8 30898 32463.8 68168.4 75501.8 100131 79850.8 1824.66 7720.9 4580.64 10247.5 7990.16 6770.29 11645.5 7039.95
1199000 0 6541 0.166993 8 6848.55 14171.3 40206.6 35063.9 67135.2 64801.3 103697 80863.4 1186.1 7489.44 5534.53 10731.7 8474.56 6560.73 13267.7 6945.47
