1100 0 62 0.307954 8 14001 47886 40217 44006 66887 43519 41502 40018 2845 7856 3488 4142 5707 3774 6465 1831 
2200 0 70 0.171876 8 11229 24362 41161 46734 76522 72329 42913 41696 1388 7081 2656 5298 9494 3381 6235 1752 
3300 0 79 0.177719 8 7536 22765 38929 49007 79786 75513 44555 41145 912 6067 2585 6224 7956 3484 7525 2303 
4400 0 63 0.203754 8 5188 23208 38753 49620 84819 81301 49249 39879 739 6564 1170 6793 7065 4513 8516 2867 
5500 0 45 0.241862 8 1919 22976 39751 52648 87097 83440 54305 39593 279 6097 2017 8481 5604 3918 10119 3155 
6600 0 58 0.27142 8 1404 23467 39936 56323 95265 87156 53721 37376 271 7774 2165 8823 7664 3592 8444 2955 
7700 0 76 0.289707 8 993 29961 40058 58938 93880 95774 60373 34848 193 10168 2857 8186 8667 4430 8688 2590 
8800 0 83 0.288131 8 776 29979 36051 63334 96226 90210 68870 39012 0 9709 3549 10475 8747 5518 10320 2470 
9900 0 48 0.297516 8 699 32026 37384 65333 93547 95554 68607 36486 19 11797 3167 10287 9996 7015 8380 2565 
11000 0 86 0.30576 8 722 32302 38612 73109 94652 93845 74064 38519 0 9736 3687 10380 8288 7506 8870 3390 
12100 0 63 0.327709 8 706 36611 34553 78849 96766 85366 75168 35542 0 11490 2940 13540 10453 6321 11005 4754 
13200 0 79 0.337359 8 662 36518 29968 80688 99699 85920 79385 35106 0 9935 2829 13138 9240 5138 12315 4071 
14300 0 57 0.349889 8 668 38436 29125 87718 91156 83319 77922 31477 100 10371 3045 14384 8486 5518 11148 4422 
15400 0 74 0.305372 8 786 43839 27207 42995 98102 80988 85629 85599 54 12487 3463 20287 9419 6761 12392 5885 
16500 0 75 0.325847 8 741 45552 21830 46703 101070 75604 92057 81283 67 16854 2195 16411 9613 8621 11935 11816 
17600 0 69 0.332032 8 511 45114 21379 45675 104812 71639 92594 93036 0 17613 3192 17674 10537 10582 11460 13931 
18700 0 95 0.324813 8 528 42177 19182 51238 106321 72508 85657 98407 81 16427 3907 20696 12069 9092 11973 16173 
19800 0 69 0.30113 8 973 31224 14696 50524 104316 90065 90826 96097 244 18720 3128 19342 12840 10483 11469 16483 
20900 0 107 0.313206 8 1040 38976 13762 50942 101465 83021 89256 96591 369 18258 2208 18369 13517 11490 11252 16346 
22000 0 87 0.345744 8 1161 46474 14848 49186 105533 76623 95322 89771 417 18473 2609 12374 13525 9753 10901 10168 
23100 0 73 0.319446 8 611 31304 13147 45129 108430 94165 90420 88898 255 19080 2018 13872 13927 9920 10931 11605 
24200 0 97 0.318058 8 777 34281 14185 46510 108400 91561 88577 88124 365 19792 2175 11477 16948 16598 9706 11059 
25300 0 81 0.319325 8 949 33876 13791 47555 111434 86060 89271 89048 268 19304 1191 13624 17282 14444 10595 11453 
26400 0 88 0.324189 8 1199 31981 15091 48378 118343 83930 90284 92325 321 18218 1242 14101 16835 16244 12458 12496 
27500 0 80 0.143922 8 12941 24738 20747 44896 72944 80103 122620 93867 375 13948 1564 13720 17141 15085 11979 9439 
28600 0 85 0.164214 8 14330 20115 19425 45659 78348 82633 121196 87813 2340 12468 1075 13729 14339 12071 18401 8098 
29700 0 113 0.165491 8 16393 23640 20036 40563 72024 74525 122377 84004 3925 11616 2528 13495 14588 10476 18290 7534 
30800 0 74 0.199786 8 17535 22433 17366 35163 76836 75950 125706 84693 3843 11783 2763 10328 14991 10654 16712 7542 
31900 0 67 0.158895 8 14689 21566 18030 38980 71054 80150 116353 85059 3388 12611 3722 10886 11819 11497 15118 7074 
33000 0 79 0.153641 8 16742 20522 20365 43860 64377 84524 111841 86366 3387 12388 4270 13860 11391 13760 14087 8495 
34100 0 77 0.176503 8 17541 20352 17470 39737 59011 91922 104960 81683 3157 13305 3159 11730 11091 12481 12521 8308 
35200 0 82 0.183427 8 16573 19164 17355 30698 59514 92366 107210 86341 3251 11642 3123 9167 8344 11891 11334 6448 
36300 0 81 0.14657 8 14317 17399 20080 33839 61973 85648 103017 85819 3290 10961 2158 12195 8450 9960 9713 7842 
37400 0 66 0.18789 8 16052 14455 17344 33985 59287 91860 107802 85374 3578 7012 1736 13309 8305 11511 8495 7680 
38500 0 72 0.165835 8 15986 18260 19502 29166 53336 88337 99832 95270 3705 10034 1815 12481 6956 10193 7806 7958 
39600 0 76 0.174046 8 17433 14343 21487 33011 56216 88708 91989 91931 4954 7470 2494 11534 7671 7852 8423 7033 
40700 0 67 0.180335 8 15883 11949 22790 27836 54143 92786 91210 96084 4159 7289 2642 9693 6721 9536 8379 7523 
41800 0 68 0.201325 8 19231 12252 26436 32774 51298 96672 81877 93777 3854 7131 5135 9125 6930 8820 9090 7588 
42900 0 63 0.188026 8 18953 14889 26599 29318 48084 90771 76790 94131 4179 7242 6113 8372 6644 6461 9721 7912 
44000 0 67 0.20096 8 19655 14330 29459 30517 47689 96427 74067 93124 3790 7412 6368 8741 7859 6991 10405 8600 
45100 0 71 0.184486 8 19193 17195 28911 30524 48139 94581 75399 93044 3134 8784 6983 8641 6979 7961 12034 9148 
46200 0 71 0.207221 8 19996 14247 30949 29781 45077 94507 68585 94867 2626 7596 5560 10868 5739 7788 10766 7796 
47300 0 68 0.228292 8 20876 11480 30262 32628 43083 97150 72286 93253 2684 5266 5315 12567 5379 6458 11019 7787 
