Set 750x750 at 32 bits-per-pixel mode
SDL_ttf inicializado com sucesso
X[0] = 740 ; Y[0] = 270
X[1] = 310 ; Y[1] = 20
X[2] = 440 ; Y[2] = 400
Server 0 has power of 20000
Server 1 has power of 40000
Server 2 has power of 60000
Server 3 has power of 80000
Server 4 has power of 100000
Server 5 has power of 120000
Server 6 has power of 140000
Server 7 has power of 160000
xmin = 0; xmax = 749; ymin = 0; ymax = 749.
xmin = 0; xmax = 383; ymin = 0; ymax = 749.
xmin = 0; xmax = 383; ymin = 0; ymax = 378.
xmin = 0; xmax = 383; ymin = 379; ymax = 749.
xmin = 384; xmax = 749; ymin = 0; ymax = 749.
xmin = 384; xmax = 749; ymin = 0; ymax = 364.
xmin = 384; xmax = 749; ymin = 365; ymax = 749.
Node id #0: 384
Node id #0: 379
Node id #0: 190
Node id #0: -1
Node id #4: -1
Node id #2: 203
Node id #2: -1
Node id #6: -1
Node id #1: 365
Node id #1: 576
Node id #1: -1
Node id #5: -1
Node id #3: 550
Node id #3: -1
Node id #7: -1
1100 0 114 0.0335225 8 32633 65668 98898 135482 168884 204930 237584 274430 9617 23453 11598 26190 20855 10958 29670 9557 
2200 0 127 0.0294966 8 34413 69417 105422 143106 176087 210224 248750 289906 3393 17532 8526 30006 23395 16809 31478 23868 
3300 0 173 0.0465683 8 35118 71589 105889 146930 180869 220055 262723 299171 2749 18399 9245 32335 22921 14448 36580 23620 
4400 0 170 0.0568371 8 35320 74190 112161 149122 190579 230662 268770 309906 2874 17864 11564 38211 25484 16315 42468 25673 
5500 0 154 0.0332311 8 37736 77480 115511 154634 195201 235434 275944 318673 2699 18592 11808 39251 30341 15004 43180 26553 
6600 0 176 0.0424384 8 37719 78284 119573 159119 198289 239640 281628 322596 3938 23349 11184 42074 29920 14024 38315 28178 
7700 0 146 0.0536631 8 39534 80484 125034 166475 207373 254945 293325 340273 4615 20500 10551 49606 34748 18502 38265 33449 
8800 0 137 0.0338735 8 42150 84207 129693 173200 216710 261052 304043 351751 5772 24319 12783 50218 39037 17687 42785 33241 
9900 0 173 0.0473494 8 42400 86839 133728 177786 223219 269334 313849 361382 7002 30082 13932 49760 41383 21133 38466 34215 
11000 0 171 0.0540878 8 43523 88516 136096 179489 227784 274434 321441 375156 7680 33676 14954 56184 44345 23737 44773 38767 
12100 0 168 0.107318 8 40414 89371 136908 182320 231974 278066 324955 377390 7206 31980 16392 57425 43731 23190 46759 44247 
13200 0 139 0.0690305 8 43983 89690 137863 186296 235270 282585 331637 382551 8872 34786 17858 59812 42675 22766 50250 47796 
14300 0 139 0.0620127 8 44764 92506 141565 185873 237641 284848 331036 391589 9741 37020 19206 63486 42948 23040 57245 47121 
15400 0 171 0.0588417 8 46021 92721 143056 186312 237917 289901 337640 395020 9752 42837 16471 63823 42049 29476 59745 48231 
16500 0 221 0.0452949 8 48215 94562 145551 196310 244751 296913 347461 400194 8706 46219 17110 72539 44429 28967 56194 55775 
17600 0 209 0.0652658 8 48247 99057 147698 203149 253047 307373 359046 416123 8803 51622 21866 78377 45749 28713 62564 60557 
18700 0 206 0.0369821 8 50866 99019 151644 202631 251137 307204 357962 416307 8812 56757 21413 77924 42785 28303 67967 57756 
19800 0 193 0.0516233 8 50611 100245 153283 205099 259082 315905 365802 423585 8483 63305 21924 76693 46239 36535 62513 52036 
20900 0 167 0.0577799 8 49846 102466 154799 206250 262507 316554 369831 426033 7928 62532 21613 77860 42574 44589 63376 58954 
22000 0 182 0.081361 8 49220 103497 156673 212456 257331 321476 374891 433526 7173 63115 17423 83183 45704 49726 64925 65580 
23100 0 179 0.0772302 8 50320 103488 158140 207064 259994 325523 375954 438468 7282 64000 19070 93035 48946 56489 76184 67372 
24200 0 179 0.0675673 8 51744 102525 157835 207840 260836 323509 375563 441246 6548 66687 20299 88882 53523 61939 76341 69966 
25300 0 193 0.0727432 8 49984 100590 157102 208071 261071 322683 368716 430806 9199 63256 24790 86374 55929 65300 82732 69521 
26400 0 193 0.0911559 8 48870 101139 157043 212507 261283 324055 373047 431836 10884 69400 23534 94103 61464 63434 80086 63632 
27500 0 207 0.0523508 8 51801 103620 157510 213219 267459 321098 378212 436382 10032 55183 24369 99847 54468 63501 84645 74564 
28600 0 200 0.0654984 8 52914 102013 160037 214307 265714 323757 382976 442440 10800 60038 25801 104559 52285 61898 84720 85906 
29700 0 215 0.0824651 8 52373 99526 160486 210386 263776 327554 379755 438931 12020 51437 24226 113272 48298 59473 77930 87071 
30800 0 219 0.0596291 8 51762 106332 159731 213046 264808 328190 379232 444163 13712 46342 24694 106898 40981 67058 75171 95963 
31900 0 195 0.0740165 8 54034 103403 157376 216597 270610 331837 390414 445089 11279 54748 25804 111444 36237 71125 69088 107848 
33000 0 167 0.0765476 8 50554 103514 161009 215217 267956 326084 381223 439549 11351 52268 28120 124975 37846 67000 70503 122977 
34100 0 193 0.0967663 8 50099 106105 159959 206583 272505 324099 382536 449727 10796 51695 26335 127659 43924 70463 71241 120027 
35200 0 172 0.0816475 8 51614 101589 159067 209231 264467 320342 382228 445970 13228 50931 28505 133470 44242 48990 72767 115680 
36300 0 172 0.118631 8 52863 100181 161655 207019 269789 338550 384061 457911 13539 56544 35989 144454 46556 50963 76703 127676 
37400 0 182 0.0685223 8 51937 105440 162522 209712 270219 325313 381045 448870 11228 54232 34340 136106 45488 52914 78014 134577 
38500 0 161 0.0926474 8 52489 106767 154031 215572 270522 334177 366799 457275 10467 78498 29898 137634 47654 47771 78626 133901 
39600 0 190 0.0829247 8 50980 103882 157600 208249 263634 326828 374173 448600 11146 63815 25160 141159 42031 43720 69999 137905 
40700 0 168 0.0689151 8 51785 99730 154093 211440 258614 319845 372419 433218 10072 60307 16621 127104 34735 42561 85842 131774 
41800 0 149 0.061364 8 52541 106574 159658 217190 267798 333600 380390 447905 9836 53668 12371 140318 33855 42057 94688 132480 
42900 0 153 0.0616697 8 51723 107056 161951 209725 265942 321504 376154 447699 7405 53423 11211 137296 29226 45455 99475 135344 
44000 0 178 0.0649541 8 52373 103629 159967 214346 268608 328212 382308 444803 9953 44956 10744 139067 29190 44317 118436 125423 
45100 0 169 0.106347 8 52622 109092 164405 211881 274050 340550 362431 467812 8545 35333 11361 129416 30814 43674 118268 115555 
46200 0 161 0.070816 8 54283 111469 164184 218523 272790 342793 388441 466494 10934 42031 9574 112817 31102 40667 105766 112079 
47300 0 121 0.0676101 8 55508 112459 169273 220263 284662 345576 401178 474634 10611 40265 10927 124047 28296 52357 112562 96304 
48400 0 160 0.0780791 8 56804 114643 172846 236977 285964 358972 408352 490364 10759 38843 9911 142764 33993 61666 107431 110021 
49500 0 176 0.0654843 8 56900 116686 175391 238497 291529 359289 411688 489848 9988 32440 9543 154517 37312 59091 103709 120509 
50600 0 188 0.10239 8 59382 122328 179935 236703 304858 359684 434723 524177 8184 32382 8420 147145 34576 56126 125809 133936 
51700 0 156 0.0780409 8 62099 128049 186656 249457 317037 382638 437802 535456 7628 33194 9434 151001 38145 76966 144088 149981 
52800 0 162 0.112083 8 62007 130784 199516 256769 336464 400496 449155 555284 8660 32685 9522 147005 36645 100783 148173 168428 
53900 0 182 0.12934 8 63933 134645 204547 262966 343854 419430 483658 577469 10047 32821 12095 156174 38217 101517 152346 159928 
55000 0 163 0.176217 8 65634 140915 212288 268255 362270 414960 483383 619254 10745 29932 12806 159268 36891 116233 153911 169319 
56100 0 198 0.113383 8 69390 146588 218641 303137 369932 438999 523067 615652 19589 27914 24433 163024 43826 132170 157269 181530 
57200 0 172 0.228206 8 63851 150453 224842 304814 392903 462654 520090 622133 17291 25687 29138 173424 41448 152047 157940 150501 
58300 0 161 0.437967 8 53767 150886 224842 314042 407263 460075 544739 644842 17937 26422 32642 181102 46416 155981 169840 138883 
59400 0 162 0.349267 8 63438 151462 239055 335920 420523 463555 569759 677953 22409 23330 37364 172651 49436 145031 168757 141166 
60500 0 161 0.237853 8 76726 168291 249371 356798 431879 461671 580340 721087 28934 25733 42200 193788 73931 187186 178914 164156 
61600 0 216 0.272833 8 72425 170847 260748 349163 440964 527231 601039 722056 38041 28089 55251 192282 106535 189937 187700 159447 
62700 0 217 0.240649 8 84626 169944 267646 384354 452596 517670 646206 779299 36604 24221 65042 197286 105683 188353 181963 156383 
63800 0 196 0.259692 8 83905 178324 281111 390456 477332 545523 675189 798434 32010 25217 73347 205916 108179 206388 192563 206820 
64900 0 200 0.227901 8 89448 185157 289740 400795 486113 567808 708323 820991 45592 33301 65777 195260 129095 214346 199792 218134 
66000 0 185 0.25988 8 88861 198859 308369 414302 517881 611256 719498 843557 44279 37874 61856 197549 118705 234085 201326 236219 
67100 0 169 0.349528 8 88936 195435 310051 432107 536801 615306 743187 883405 59974 34290 79187 204168 157496 228225 224112 232762 
68200 0 227 0.238067 8 103013 210314 324483 456839 562581 644726 797472 926537 58002 26794 87263 215846 193349 235229 250032 236778 
69300 0 180 0.218649 8 105120 222877 334874 470201 573889 662295 782685 955146 58987 28710 89012 249096 176909 234225 276423 232590 
70400 0 202 0.171359 8 109323 224107 343070 471872 588474 709220 815590 947664 59338 35778 104808 228615 200254 256157 287556 232062 
71500 0 181 0.392953 8 98623 236926 358380 481538 617431 725492 831495 982074 60434 38474 94238 255820 219358 242126 291276 200261 
72600 0 185 0.200756 8 116533 243334 354753 508641 622488 755098 857694 1019183 68092 41789 85351 246100 220446 254500 289251 207969 
73700 0 221 0.306091 8 111511 236630 371756 516667 631140 731019 883561 1038894 76685 42573 105049 231848 225272 269866 299611 228038 
74800 0 187 0.395927 8 112338 243385 383707 529611 651421 742792 930629 1096593 86640 38280 128364 234788 243500 285814 283574 265583 
75900 0 245 0.319177 8 127369 251805 402443 561725 679512 764111 920594 1152878 92093 42698 173855 229461 274942 301740 300703 276203 
77000 0 264 0.293575 8 123787 258556 405214 547889 658332 802280 975249 1135038 83354 40273 143332 236946 254602 337389 297748 289050 
78100 0 212 0.383657 8 118337 265060 406799 563181 704869 804216 975434 1132021 72352 33951 128292 254876 238093 339904 330639 290397 
79200 0 235 0.168749 8 132514 272078 408531 568595 689753 828199 946651 1142226 89044 40703 119466 278987 255012 313334 350063 286427 
80300 0 212 0.28229 8 130795 268159 399925 576135 692017 828190 1004929 1166129 99671 43423 120939 271204 282226 313313 319970 325171 
81400 0 183 0.302521 8 125991 278714 409927 566252 717293 855320 1001673 1150759 91193 44372 121481 265636 244176 332633 297010 309783 
82500 0 216 0.364504 8 129907 266740 426953 591359 718851 807661 1005502 1206197 93098 51074 112782 241561 230595 350510 293983 275941 
83600 0 171 0.418585 8 125995 262612 420861 594702 718485 804316 998770 1198804 73641 57081 125833 229834 221579 352319 299974 297209 
84700 0 226 0.340442 8 125790 267412 416457 581023 701100 809069 982592 1178663 87434 59169 122716 238901 216217 325650 322694 283362 
85800 0 214 0.249296 8 130315 258487 403243 559349 672852 781070 965753 1145554 109970 65925 119742 241238 187772 308054 318326 252086 
86900 0 220 0.260524 8 127643 268732 420717 568236 710452 823977 978604 1147898 103880 58402 110185 239194 191752 336706 323420 286330 
88000 0 236 0.643771 8 125935 277443 421011 621073 721559 704679 1013717 1258637 89053 58042 115888 225260 201851 332020 327191 284116 
89100 0 188 0.544159 8 121772 263607 433592 606612 738651 798318 1001376 1230503 94018 58508 119585 233884 200174 273524 329966 267840 
90200 0 216 0.624095 8 111284 286547 432959 586719 741783 873777 1033156 1195583 113602 57171 115170 265037 241890 249035 332860 222985 
