AHMED
Set 750x750 at 32 bits-per-pixel mode
SDL_ttf inicializado com sucesso
X[0] = 740 ; Y[0] = 270
X[1] = 310 ; Y[1] = 20
X[2] = 440 ; Y[2] = 400
1100 177 1448 0.341502 8 16542 77294 105882 150964 159524 182473 265076 261254 6461 28396 32349 26245 18311 17987 77254 46984 
2200 145 0 0.465756 8 12244 77469 117857 156916 155931 176913 302470 278025 6256 31566 36683 28138 20493 19881 87627 52837 
3300 177 19 0.388633 8 24201 91505 121853 170094 160678 156787 312089 285637 12443 29700 40944 29131 26316 18905 89342 55209 
4400 164 23 0.4062 8 27840 100732 136289 159866 163510 160250 319127 303596 13373 29202 40885 30722 30531 19865 99471 62103 
5500 164 26 0.381265 8 27171 72917 144840 174680 163464 179152 337358 311531 15589 22345 50004 29160 34247 32115 102559 65502 
6600 159 30 0.359214 8 32572 71469 139789 180067 154511 188814 355379 314747 20652 21732 56357 28536 26494 41629 92216 75867 
7700 160 32 0.376995 8 35030 78083 158822 192094 166345 186459 340013 351097 25726 24482 57780 26707 42426 48238 97726 94221 
8800 183 23 0.362323 8 40364 73168 150180 192921 155306 210821 354281 386265 28897 27537 55731 21513 46384 59113 109006 95632 
9900 205 0 0.423103 8 48156 78219 157673 192928 142137 211858 361095 416971 33555 28360 51281 21501 51424 66251 115898 103917 
11000 183 1 0.497829 8 47779 87765 164347 172070 157447 174836 392014 450681 31943 26191 55612 22786 54723 58350 131251 116863 
12100 199 55 0.471689 8 58575 90211 160597 156129 162431 213252 365630 455073 36418 24561 56793 21900 61480 80454 127057 119384 
13200 209 44 0.525373 8 28549 82782 147728 139204 174702 262914 407556 446940 16808 25490 53625 21635 52921 114317 131088 122682 
14300 199 29 0.512471 8 29445 85382 139862 133702 196017 262079 385449 478386 20596 26896 50261 32644 60227 121560 131709 134214 
15400 192 37 0.477169 8 31563 83053 143264 145261 205827 254353 417017 448928 19247 24524 53424 33076 69184 128126 139112 128344 
16500 201 26 0.486586 8 34461 82460 130153 149671 214255 264693 407605 491632 19767 20968 55947 50469 87114 138222 119536 135071 
17600 229 29 0.520507 8 29491 78600 147257 160535 249266 284827 395026 489843 16029 23815 55118 62954 112066 147120 129968 119821 
18700 215 26 0.390468 8 45429 77145 136867 183813 241029 253992 425191 474098 30607 20850 57078 72331 96085 135096 137372 124804 
19800 213 0 0.526959 8 52913 82957 119448 190362 218517 232297 470255 507492 36994 20149 52620 70434 91044 130213 138937 124230 
20900 222 60 0.329505 8 66780 103605 139763 190951 239979 293856 415570 438364 44683 36491 64558 67900 98760 171346 128197 121036 
22000 233 10 0.284708 8 46446 105275 140611 183872 240233 314623 441062 437610 34451 41707 62476 63830 101024 172768 128147 123789 
23100 211 3 0.398727 8 58342 112772 141101 155019 234011 327483 466704 424180 35949 45294 62242 64137 101403 191981 128739 127382 
24200 227 45 0.239795 8 54287 116339 129959 197048 259253 311152 415296 438423 30866 45312 56059 80328 117457 188760 99797 126135 
25300 211 4 0.323919 8 45817 93822 146207 167257 238108 327494 429611 451207 29389 39183 56256 72652 100475 193112 106622 120906 
26400 211 2 0.519887 8 37528 77596 131830 184916 231422 336077 478656 432255 25260 30982 46923 78611 97172 185286 94352 116944 
27500 230 38 0.437145 8 38442 76326 131892 213508 265609 350502 408543 444979 24151 28933 44313 94384 124355 186475 91928 134371 
28600 204 1 0.536771 8 41416 68007 113189 204040 276715 362570 418230 460491 25113 29752 39536 84078 128202 188278 88470 140021 
29700 194 1 0.490075 8 44884 69492 112075 212435 271214 353250 406266 463671 26702 31718 40028 85977 128274 185810 86363 149751 
30800 216 0 0.611852 8 53319 57565 102757 205316 277426 368646 371261 511672 33177 28707 35936 87078 123955 202044 92946 171214 
31900 222 2 0.676117 8 55536 56596 94976 215222 274412 371839 360455 541315 30720 26408 39374 86772 116842 198604 90616 188461 
33000 228 33 0.481099 8 55963 64994 122150 221408 262671 377601 382349 459009 29896 31895 61030 85889 109654 192128 131259 189361 
34100 218 1 0.406785 8 47835 75773 126077 224479 275029 367284 409113 427730 30132 35768 60737 82122 112108 199045 140487 176709 
35200 205 1 0.501082 8 36735 74318 123729 229588 268609 368133 392589 443044 25446 34230 61029 84986 116561 210884 131052 179015 
36300 235 2 0.471566 8 48818 67553 132491 250029 265855 373281 387049 449055 24333 33658 63234 76511 116291 213744 131179 182315 
37400 237 0 0.566217 8 42945 62403 125586 260245 281804 373355 353186 457220 25537 30228 58674 72281 130103 205652 133987 181198 
38500 231 1 0.727255 8 32495 54107 135729 256184 316495 405359 343410 414934 26689 27892 55701 70642 133548 213239 135970 197258 
39600 193 31 0.452106 8 45973 97540 114185 262363 309890 358231 314027 433035 36391 42591 45701 77431 123523 187421 135706 194665 
40700 205 9 0.447275 8 44005 95905 128762 272323 311140 340884 299541 409644 32970 42985 46187 77568 116594 184835 123161 181367 
41800 248 46 0.460177 8 48707 103508 125686 267796 337353 371487 330767 381654 33843 37461 48081 80915 116392 211502 152233 166582 
42900 211 60 0.274697 8 54410 97774 174848 223757 292947 382380 336544 380148 36422 36079 64590 63430 88441 203503 152918 174618 
44000 229 5 0.326654 8 60785 99061 161074 244295 300186 380543 313072 396239 40881 32123 60267 73168 87030 209922 144631 176892 
45100 228 4 0.470735 8 68602 89364 160385 252058 317632 397311 311039 387352 46936 27103 55105 79059 90738 207359 153183 177277 
46200 220 38 0.538103 8 43625 73966 171416 275443 340518 364498 345548 404663 31800 22156 53505 80537 97132 192894 163443 186209 
47300 220 35 0.445392 8 48363 92784 154142 294775 336345 332323 386005 419316 30382 26507 49078 66879 93217 180857 176326 216229 
48400 214 26 0.516058 8 41930 103489 142117 296330 346187 370411 388110 436848 25771 39694 44754 44649 94263 193260 181594 229322 
49500 237 32 0.444012 8 54102 99120 158014 267403 385839 369044 354786 452020 31507 45554 62707 42102 99376 179788 180510 232835 
50600 213 45 0.336432 8 56153 102043 160878 289176 299246 393997 453362 467435 27699 51155 73085 54191 56863 185642 234203 247363 
51700 225 5 0.55894 8 46035 93802 161526 320302 327891 411817 443585 494736 28136 41282 72540 59765 56388 206745 240242 245017 
52800 231 17 0.394735 8 67459 120026 155865 323161 359972 393602 444331 526559 39364 60835 66081 63686 53592 197507 237898 258873 
53900 227 4 0.544394 8 67649 113021 168626 357186 400145 357010 478605 548760 43064 51536 71434 88047 58207 186034 242393 265603 
55000 249 3 0.752609 8 83795 121677 178798 398280 452873 349319 453821 528896 53088 61807 74088 94392 59253 187394 251550 266125 
56100 226 27 0.923427 8 63963 114606 187276 458287 468131 399828 481068 512747 40063 64225 85756 91055 43294 215548 266962 247263 
