PROGREGA
Set 750x750 at 32 bits-per-pixel mode
SDL_ttf inicializado com sucesso
X[0] = 740 ; Y[0] = 270
X[1] = 310 ; Y[1] = 20
X[2] = 440 ; Y[2] = 400
1100 177 1448 0.341502 8 16542 77294 105882 150964 159524 182473 265076 261254 6461 28396 32349 26245 18311 17987 77254 46984 
2200 145 0 0.465756 8 12244 77469 117857 156916 155931 176913 302470 278025 6256 31566 36683 28138 20493 19881 87627 52837 
3300 172 91 0.229413 8 37031 90478 123789 164795 159249 190009 264691 284876 19218 30034 40855 28912 27462 35157 71197 54853 
4400 147 170 0.204257 8 43073 71554 139107 161808 165826 215155 272156 304309 20476 27621 42540 32390 30747 11948 86489 63487 
5500 168 112 0.157829 8 40306 68879 120338 170270 186549 204448 300884 314673 20941 25594 35259 30595 28819 14252 86450 67678 
6600 138 1 0.229638 8 41180 73122 125759 185058 172666 197950 319657 329584 20385 29916 42577 27946 25681 17260 86645 78184 
7700 135 0 0.273131 8 37498 78251 134055 187882 168468 201240 336424 355166 20428 27120 47519 25072 28573 20421 96885 90769 
8800 153 1 0.361143 8 45362 82543 147923 193739 162087 187253 363409 368259 23005 28930 48052 19921 31222 18780 108048 94363 
9900 186 85 0.321587 8 50475 74996 153606 187192 157277 260395 314266 395553 24034 29509 45774 21047 32986 38954 98215 106168 
11000 135 2 0.462058 8 61773 84107 148363 169805 145183 264562 324573 448210 27960 32566 48970 20402 34689 45933 103408 121873 
12100 191 425 0.229634 8 49317 76049 158554 186861 213234 252651 332624 401714 23588 33042 57547 40331 29343 49237 118758 125213 
13200 162 5 0.257458 8 50616 73406 142441 198506 200726 262007 352051 409730 25443 34085 53139 45894 28044 46264 110775 129869 
14300 175 5 0.381547 8 47873 72409 144028 194782 170447 250247 380205 450014 23329 36419 56448 43190 25208 47450 123336 133665 
15400 172 8 0.552714 8 51333 65166 155291 186769 144303 238864 407008 488111 22061 33069 57481 49900 25755 49727 133772 143047 
16500 168 483 0.0930898 8 48648 94251 158130 188951 237795 287694 357084 390919 21050 32895 59352 56564 65760 64316 77093 80931 
17600 161 11 0.199119 8 47385 82994 163893 196664 237835 291425 370079 419176 21154 32322 60218 50876 70040 56820 91477 78987 
18700 145 10 0.339177 8 42990 70459 170728 197990 247019 285839 389183 413433 18238 29387 59617 54601 77140 56912 91149 78247 
19800 151 9 0.298872 8 46687 75363 158050 189967 243466 283499 407277 428438 18710 33749 61712 54068 75733 59667 97849 82053 
20900 163 9 0.459136 8 41702 64616 141303 178788 250853 276092 438863 444343 19515 34123 55824 55626 86775 56115 104092 87671 
22000 153 502 0.261457 8 38085 103562 147323 192621 266396 301512 363876 442971 9819 24317 59249 57001 88935 64538 91623 86933 
23100 147 15 0.267313 8 40797 112011 146377 176957 282252 306739 359498 433234 9937 29971 55289 61602 86076 59409 90363 98936 
24200 152 11 0.295113 8 45518 116692 132210 167131 266732 311548 383281 450633 11092 35671 53199 58095 91582 67148 93089 102287 
25300 155 14 0.312634 8 45881 102580 127255 161883 254320 301311 399909 463295 11588 35235 46002 53199 93481 66163 88704 94444 
26400 133 11 0.379118 8 46062 105626 127180 152762 248755 296585 406383 491725 11293 37786 37627 55288 84705 74897 93586 99140 
27500 164 9 0.316163 8 45784 104060 124750 164795 261176 314023 370795 479062 10753 33709 34578 54911 78666 68211 94048 90776 
28600 111 2 0.422173 8 46591 106144 106807 156493 248380 316599 396026 489562 12984 32981 36645 51466 83280 68636 99669 96238 
29700 145 5 0.468761 8 48953 100628 106916 138700 258464 310001 404667 495672 14260 29045 35782 49480 84502 69493 105631 98668 
30800 130 3 0.511515 8 51562 98548 100344 136883 260596 312378 423639 492487 14526 30258 39531 48064 86058 73307 124268 110520 
31900 153 1 0.534848 8 58457 84312 104455 139839 239415 316950 422273 500398 17532 26508 36877 49455 87326 72569 113354 113273 
33000 149 142 0.312279 8 56004 76436 140820 188441 248100 294404 422018 409885 16840 25122 53918 60059 92870 71135 115053 100155 
34100 151 6 0.276575 8 54120 78293 131383 206149 267807 285484 396417 400875 17264 24256 53065 61040 89836 57719 117511 97312 
35200 140 6 0.316442 8 56902 76966 129887 194623 279378 276199 394272 402165 16399 24781 55394 61044 89500 51691 117423 106780 
36300 182 1 0.29563 8 58672 83080 133910 198254 277088 271391 395805 375608 18798 26688 52258 63102 78909 44772 114244 107431 
37400 136 2 0.302924 8 58596 84170 127787 204773 287653 264907 371938 395561 19499 28801 50269 67218 82451 39066 105341 111673 
38500 157 2 0.495541 8 71299 79469 124906 216945 289435 249441 369341 403485 21475 28903 45881 77118 84852 41706 92076 121184 
39600 168 86 0.314639 8 52715 88960 122953 236169 280894 250313 346297 423471 24300 31154 46258 78052 79140 30960 86878 116377 
40700 163 6 0.407339 8 53614 92782 114602 246160 298398 235481 328361 429538 24819 29918 47021 70772 79049 32406 87945 117990 
41800 147 410 0.245689 8 53823 99644 138935 191846 299649 264369 323792 428788 27043 28568 26048 66116 78113 62311 95651 126645 
42900 160 9 0.402166 8 64218 84286 124594 208444 308739 292917 308925 423903 33512 30405 24261 60871 80283 57021 87305 121558 
44000 159 302 0.19913 8 43986 112222 150400 202859 272573 302408 313802 420881 20844 42027 28366 58748 60845 93520 103188 118749 
45100 145 12 0.138129 8 49178 105847 154889 212817 279101 294721 324608 410254 26995 42170 26853 61369 71683 97098 112785 129671 
46200 169 13 0.311728 8 41636 116541 146717 207906 317835 308486 335488 401345 27750 43023 26185 60449 74036 99527 115658 149413 
47300 191 480 0.532882 8 26685 129348 168850 192785 248546 300288 373401 466345 14571 40819 38092 65307 51517 98459 90766 76036 
48400 191 70 0.241777 8 55384 104853 172878 196721 227402 291152 390762 485888 17036 32117 35360 59094 48675 82525 89912 61325 
49500 170 18 0.408385 8 56401 103169 200821 179665 209176 298833 426127 493194 17736 33207 40893 53629 47542 80921 91546 56304 
50600 165 281 0.377415 8 50962 104940 156344 168257 270654 298321 455346 518207 15476 30272 28630 50808 49255 80146 89782 56464 
51700 150 13 0.420242 8 54433 97372 145567 167493 281680 315135 469571 521089 19113 26616 30794 46761 54010 77099 85600 57582 
52800 168 16 0.562993 8 47008 95086 143906 152684 291322 335253 474059 565442 18521 23579 32244 46179 57156 76718 85858 55406 
53900 151 241 1.14556 8 0 129607 136032 226265 316169 303879 520701 529395 0 42048 34167 59922 62784 75857 86770 91982 
55000 129 222 1.12732 8 0 127329 174652 206252 344210 349764 473345 545874 0 42142 42941 47524 68014 75195 32164 98125 
56100 131 14 1.15936 8 0 123605 173213 219636 382073 353155 479318 535472 0 43160 41509 57531 80612 85328 34814 116657 
