110000 9644 1482 0.261548 8 14437.9 26387.5 43057.6 55497.4 105138 107269 110251 135728 7692.17 15183.4 18619.4 22463.3 37963.6 37596.3 36184.2 46056.3
220000 11687 485 0.27906 8 17263 39145.8 66927.2 79262.4 121641 143468 188847 216114 9124.06 24572.8 27450.1 31808.3 57005.1 67277.3 39454 71023.5
330000 11609 571 0.356831 8 15134.5 35169.6 60515.4 87915.3 115927 165876 181208 236524 10793.3 21902.9 21639.5 31967 56948.1 68591.6 49634.8 76886.1
440000 12340 543 0.315369 8 16283 42331.2 52054 84014.3 106696 131424 195222 226190 10492.2 32311.2 30680.5 33220.6 41318.2 53390.8 74498 67428.3
550000 11777 231 0.380523 8 15360.6 26839 56970.4 70679.7 107590 142864 206387 228225 9160.2 18998.2 31378.2 26013.7 42267.1 66833.9 78936.4 66239.2
660000 12675 482 0.321907 8 15237.7 40705.6 63004.8 84755.7 122304 143186 179931 249967 8424.79 32118.4 33579.8 34161 46625.6 44623.6 43299.4 72646
770000 12282 589 0.302108 8 18975.5 37834.7 63708.4 90318.4 119399 153897 173828 237057 12178.5 20046.2 32096.8 40698.7 46837.8 45058.4 43797.5 78293.7
880000 12464 858 0.247488 8 20863 44061 67505.8 105068 114848 160517 179875 201963 12606.8 25920.7 22741.7 55873.6 40326.4 47716.1 71309.5 63603.8
990000 12039 506 0.263704 8 22093.2 39878 64984.4 88233.4 107734 133558 216665 200831 11556.9 20941.6 24608.9 43124.9 32272.7 58990.7 83756.2 36398.2
1100000 11713 811 0.268584 8 19430.7 41665.7 64096.3 87392 110731 136877 162641 239457 11174.9 20058.6 21331.8 35770.8 38178.6 57859 85181.8 56105.4
1199000 9848 460 0.210704 8 20460.8 41695.7 60529 88003.8 104917 130162 162614 222758 10974.2 20573.1 21115 30855.4 37504.2 52754 75605.9 67120.9
